timestamp,open,high,low,close,volume
2023-01-01 00:00:00+00:00,20000.0,20035.370966332168,19918.920622462574,20000.0,214.71639619706025
2023-01-01 01:00:00+00:00,20000.0,20056.416716853633,19945.090095777537,19951.096684070224,119.98038478466324
2023-01-01 02:00:00+00:00,19951.096684070224,20000.67542273092,19635.391926752465,19693.714261468667,647.7641486417863
2023-01-01 03:00:00+00:00,19693.714261468667,19856.38537406823,19560.97879713073,19843.92754809189,448.7334400171024
2023-01-01 04:00:00+00:00,19843.92754809189,19882.34217796745,19815.229210663256,19850.38068365375,259.1199402301671
2023-01-01 05:00:00+00:00,19850.38068365375,20029.16360484618,19802.521117531196,20018.30033882623,52.96060798249392
2023-01-01 06:00:00+00:00,20018.30033882623,20022.2820048815,19613.671544298864,19655.00745674325,403.90156276578284
2023-01-01 07:00:00+00:00,19655.00745674325,19656.908372228278,19516.791112098334,19525.188801873825,114.04134294965465
2023-01-01 08:00:00+00:00,19525.188801873825,19563.1904612352,19203.69906973681,19268.286093990217,284.1932054280854
2023-01-01 09:00:00+00:00,19268.286093990217,19340.83213203754,19036.436546555025,19164.946728105137,223.50140580200213
2023-01-01 10:00:00+00:00,19164.946728105137,19363.778904417402,19099.780152725292,19322.18789532201,530.5001979958882
2023-01-01 11:00:00+00:00,19322.18789532201,19339.237022415084,18959.686095911515,18961.55964950046,91.20362478368007
2023-01-01 12:00:00+00:00,18961.55964950046,19274.761507329305,18524.895046448506,18724.66060433133,173.14766642406246
2023-01-01 13:00:00+00:00,18724.66060433133,18857.80183654878,18323.89078266793,18474.105484646105,782.0655842246601
2023-01-01 14:00:00+00:00,18474.105484646105,18518.50458486702,18276.528038072618,18316.6202171763,149.54559870398126
2023-01-01 15:00:00+00:00,18316.6202171763,18442.983021264477,18294.827708556957,18360.752499590417,309.5000343405412
2023-01-01 16:00:00+00:00,18360.752499590417,18380.560297915556,18276.835437706257,18313.849361598288,344.06631459675896
2023-01-01 17:00:00+00:00,18313.849361598288,18464.76534700273,17623.67233615172,17903.150171545236,287.917159039555
2023-01-01 18:00:00+00:00,17903.150171545236,18073.36866154153,17831.44698523683,18049.055538291126,176.04657689993624
2023-01-01 19:00:00+00:00,18049.055538291126,18168.057268119184,17987.835664806113,18107.27002817215,281.38429631138575
2023-01-01 20:00:00+00:00,18107.27002817215,18342.772623028686,17921.820063652936,18341.1308354462,209.09619217392745
2023-01-01 21:00:00+00:00,18341.1308354462,18458.79129404335,18211.144148247164,18448.146411499463,467.99250682188097
2023-01-01 22:00:00+00:00,18448.146411499463,18592.881549964724,18365.37073132673,18500.675695261954,61.20414703703363
2023-01-01 23:00:00+00:00,18500.675695261954,18907.260971003387,18499.96403417257,18777.60661697306,268.13406032765454
2023-01-02 00:00:00+00:00,18777.60661697306,19041.923433939828,18740.32550303992,18974.788568518594,225.91522585589811
2023-01-02 01:00:00+00:00,18974.788568518594,19186.898540874536,18901.35975549832,19097.305987290067,426.94986989561556
2023-01-02 02:00:00+00:00,19097.305987290067,19197.314352280806,19018.754485356396,19065.91257505666,362.1351784285198
2023-01-02 03:00:00+00:00,19065.91257505666,19467.596858584027,18989.721785638903,19360.373806074538,178.67664490646905
2023-01-02 04:00:00+00:00,19360.373806074538,19801.510586079617,19229.165741718123,19720.695550269324,180.0192098823038
2023-01-02 05:00:00+00:00,19720.695550269324,19751.21462006176,19610.84374841672,19630.45182260896,210.811122425032
2023-01-02 06:00:00+00:00,19630.45182260896,19631.05326816539,19442.868154512413,19460.148896580045,187.66252699964832
2023-01-02 07:00:00+00:00,19460.148896580045,19492.509808928833,18878.957274669334,18947.363000572524,218.45621091962192
2023-01-02 08:00:00+00:00,18947.363000572524,19409.340456402497,18869.881228198603,19351.57210247928,506.4265427974155
2023-01-02 09:00:00+00:00,19351.57210247928,19490.368317219178,19085.314726986286,19269.508844248234,768.5162918768744
2023-01-02 10:00:00+00:00,19269.508844248234,19411.960312336072,19084.68327471507,19214.822556290772,164.71624673733166
2023-01-02 11:00:00+00:00,19214.822556290772,19237.50585899689,18639.998406396866,18924.45138426447,213.37291993771632
2023-01-02 12:00:00+00:00,18924.45138426447,19345.053307359463,18668.905190758425,19166.814739068577,101.90264408371823
2023-01-02 13:00:00+00:00,19166.814739068577,19214.27660838119,19121.6611086931,19191.069267347557,45.6253324267655
2023-01-02 14:00:00+00:00,19191.069267347557,19310.0585939034,18933.879948072492,19058.94766196579,440.9134993406614
2023-01-02 15:00:00+00:00,19058.94766196579,19063.634556806053,18791.69947077904,18890.888952158188,84.71640487893941
2023-01-02 16:00:00+00:00,18890.888952158188,18900.283251194836,18809.84711204739,18832.923470307043,201.70607498131847
2023-01-02 17:00:00+00:00,18832.923470307043,19088.377014319965,18594.05535514362,18614.235088879082,492.55046616204544
2023-01-02 18:00:00+00:00,18614.235088879082,18696.993700945495,18499.568640942955,18560.5971088878,248.6520661751425
2023-01-02 19:00:00+00:00,18560.5971088878,18585.800461760533,18409.21907572923,18509.33439252691,376.28443974803275
2023-01-02 20:00:00+00:00,18509.33439252691,18644.136582077055,18360.55729131722,18616.340792162664,890.7741132125077
2023-01-02 21:00:00+00:00,18616.340792162664,18824.590580279673,18455.259292080686,18705.711655887797,677.4798990273036
2023-01-02 22:00:00+00:00,18705.711655887797,18792.5388870793,18503.429614362864,18723.223601631413,268.27716933677044
2023-01-02 23:00:00+00:00,18723.223601631413,18929.665764815752,18693.471096280962,18798.68889545973,228.86015643319806
2023-01-03 00:00:00+00:00,18798.68889545973,19045.470071513497,18786.783009594954,18986.407120766373,607.4714207655917
2023-01-03 01:00:00+00:00,18986.407120766373,19286.054458111827,18865.198336734426,19127.84983490468,310.6465919757396
2023-01-03 02:00:00+00:00,19127.84983490468,19516.943631980917,19026.063105328933,19384.708421812884,123.70840090958957
2023-01-03 03:00:00+00:00,19384.708421812884,19396.43670852827,19163.995765298696,19206.124942048125,31.38662662723887
2023-01-03 04:00:00+00:00,19206.124942048125,19257.963870450396,19066.804916125348,19142.004423518738,537.4936781753968
2023-01-03 05:00:00+00:00,19142.004423518738,19163.1207625056,18499.404963958168,18704.753556366097,499.76218717091433
2023-01-03 06:00:00+00:00,18704.753556366097,18951.12493363114,18689.7573951922,18880.886627767894,241.37105934409308
2023-01-03 07:00:00+00:00,18880.886627767894,18916.18377792578,18198.346795449845,18287.27565931438,470.6208739335201
2023-01-03 08:00:00+00:00,18287.27565931438,18334.83927977485,17870.05594824458,17943.01817153098,228.4896382594605
2023-01-03 09:00:00+00:00,17943.01817153098,18228.376417901105,17836.424777566684,18189.069183691805,151.54387099786578
2023-01-03 10:00:00+00:00,18189.069183691805,18456.896478317118,17872.563293591855,18387.039575675684,144.61976230441226
2023-01-03 11:00:00+00:00,18387.039575675684,18399.998413986537,18103.83022586638,18300.516640963844,702.5496241599502
2023-01-03 12:00:00+00:00,18300.516640963844,18617.25085000849,18199.847929042713,18611.025347435247,450.1065749354062
2023-01-03 13:00:00+00:00,18611.025347435247,18726.847900545275,18523.36689579747,18631.547688845796,136.77154885153837
2023-01-03 14:00:00+00:00,18631.547688845796,18930.306071117207,18619.31790647633,18799.656824899386,237.82869301455506
2023-01-03 15:00:00+00:00,18799.656824899386,18936.59889784115,18614.822224184947,18731.340496270695,544.8779180296985
2023-01-03 16:00:00+00:00,18731.340496270695,19020.429926184956,18500.281037045457,18921.852221256264,182.8091046512731
2023-01-03 17:00:00+00:00,18921.852221256264,19003.86859273609,18812.644711104527,18861.389013960725,311.505569456152
2023-01-03 18:00:00+00:00,18861.389013960725,18936.495218404118,18700.24531491902,18718.284249368746,84.69668905809372
2023-01-03 19:00:00+00:00,18718.284249368746,18726.234546696964,18529.804155221507,18565.202029761855,400.34790360964683
2023-01-03 20:00:00+00:00,18565.202029761855,18644.71604714243,18347.473772773457,18476.88769345338,39.27013837383322
2023-01-03 21:00:00+00:00,18476.88769345338,18731.77393754173,18425.674911034563,18701.563755590763,301.9956737895208
2023-01-03 22:00:00+00:00,18701.563755590763,19146.52269334206,18587.741780220127,19072.771181695516,182.2111441022552
2023-01-03 23:00:00+00:00,19072.771181695516,19140.426966530395,19036.614454451297,19044.907307602036,115.04713992957312
2023-01-04 00:00:00+00:00,19044.907307602036,19121.08084134987,18971.679819573466,19076.58791609039,396.8194209542012
2023-01-04 01:00:00+00:00,19076.58791609039,19242.17824600083,18899.87806137979,19218.21403299268,183.6773048107988
2023-01-04 02:00:00+00:00,19218.21403299268,19275.09369061089,19079.479314014374,19111.195881359814,373.9988841825758
2023-01-04 03:00:00+00:00,19111.195881359814,19353.55244786435,19025.58141046465,19190.343856967556,358.81932079921484
2023-01-04 04:00:00+00:00,19190.343856967556,19809.46335689175,19076.918575940148,19695.76583949644,524.7194053068854
2023-01-04 05:00:00+00:00,19695.76583949644,19786.720325456237,19688.105749386228,19760.60216922655,179.65681694016058
2023-01-04 06:00:00+00:00,19760.60216922655,19804.9374647379,19393.776864682102,19476.80519720444,515.8338217322405
2023-01-04 07:00:00+00:00,19476.80519720444,19648.963531841237,19216.826135534087,19375.541113341584,244.16632539126536
2023-01-04 08:00:00+00:00,19375.541113341584,19725.587913949108,19366.2570372658,19579.120745862125,213.08464025314885
2023-01-04 09:00:00+00:00,19579.120745862125,19629.529533888213,19298.166626049493,19357.318798013348,91.86792956700988
2023-01-04 10:00:00+00:00,19357.318798013348,19480.95824724978,19323.982680098958,19382.92569442999,679.0503701718695
2023-01-04 11:00:00+00:00,19382.92569442999,19448.317615026877,19041.972964554214,19164.122665742936,201.78211211866395
2023-01-04 12:00:00+00:00,19164.122665742936,19678.066113010944,19118.661459922478,19530.995670717948,312.5239656167997
2023-01-04 13:00:00+00:00,19530.995670717948,19538.456220789707,19364.661237772012,19415.224247916558,138.7947206516252
2023-01-04 14:00:00+00:00,19415.224247916558,19548.050410919226,19266.457479350243,19356.512092724763,256.7172337442291
2023-01-04 15:00:00+00:00,19356.512092724763,19552.699182090466,19296.465674511157,19503.763282713142,578.1973280348742
2023-01-04 16:00:00+00:00,19503.763282713142,19999.93465828183,19348.891064789783,19767.006512102475,220.63439981814213
2023-01-04 17:00:00+00:00,19767.006512102475,20041.972424685788,19696.92955035474,19776.074907181435,219.6921132311531
2023-01-04 18:00:00+00:00,19776.074907181435,19941.594368854923,19469.67071101835,19717.254268589822,138.85892297014055
2023-01-04 19:00:00+00:00,19717.254268589822,19792.319460636165,19611.323344776403,19756.429121930756,423.53552347633143
2023-01-04 20:00:00+00:00,19756.429121930756,20037.92850094934,19603.75964860806,19907.330656467566,67.9547809881698
2023-01-04 21:00:00+00:00,19907.330656467566,20131.628491610674,19829.348722814757,20088.035903487813,357.01594004475123
2023-01-04 22:00:00+00:00,20088.035903487813,20130.81093853627,19906.152644246085,20130.418849684545,49.19606173253559
2023-01-04 23:00:00+00:00,20130.418849684545,20187.62847202301,19893.66362206391,19939.696812600236,273.6175563455154
2023-01-05 00:00:00+00:00,19939.696812600236,20018.0898758404,19892.195751776908,19962.006250709004,162.49864892092197
2023-01-05 01:00:00+00:00,19962.006250709004,20125.41623916666,19918.622423749293,20078.419247054728,330.0108417502515
2023-01-05 02:00:00+00:00,20078.419247054728,20147.587642404324,19862.680785394274,20058.3890181201,195.240469799622
2023-01-05 03:00:00+00:00,20058.3890181201,20163.32304678947,19997.442531641493,20140.2829820511,247.1605433910333
2023-01-05 04:00:00+00:00,20140.2829820511,20169.992125116336,20066.02089644865,20122.563499102158,300.0049623369221
2023-01-05 05:00:00+00:00,20122.563499102158,20148.362304658793,19985.317581146526,20060.094227679125,466.71326869205313
2023-01-05 06:00:00+00:00,20060.094227679125,20105.689251870797,19881.398121879425,19883.83554288507,103.41176089721054
2023-01-05 07:00:00+00:00,19883.83554288507,19930.787160835804,19758.144624285516,19831.78460249007,90.83561217593818
2023-01-05 08:00:00+00:00,19831.78460249007,19881.414761039712,19652.80444807663,19766.721767793486,328.8432814102497
2023-01-05 09:00:00+00:00,19766.721767793486,19835.102037737008,19622.385033340943,19692.706039546636,452.48634995272744
2023-01-05 10:00:00+00:00,19692.706039546636,19766.8264389278,19642.45054180453,19738.50644911282,852.303466337289
2023-01-05 11:00:00+00:00,19738.50644911282,19778.865005550877,19687.310146256925,19747.647347900467,189.82764850531655
2023-01-05 12:00:00+00:00,19747.647347900467,19751.03177381902,19651.710596459656,19653.066265140824,171.74799271405445
2023-01-05 13:00:00+00:00,19653.066265140824,19744.577374688943,19552.873409535987,19609.150343299392,36.92424640225673
2023-01-05 14:00:00+00:00,19609.150343299392,19642.168979522474,19421.410349414622,19507.18974253455,324.27705783763366
